"Service","Relational Database Service($)","Tax($)","EC2-Other($)","OpenSearch Service($)","EC2-Instances($)","Support (Business)($)","ElastiCache($)","CloudWatch($)","Certificate Manager($)","Elastic File System($)","Elastic Load Balancing($)","Managed Streaming for Apache Kafka($)","VPC($)","Elastic Container Service for Kubernetes($)","CIS  Linux 2 Benchmark - Level 2($)","S3($)","EC2 Container Registry (ECR)($)","CloudTrail($)","Secrets Manager($)","Key Management Service($)","FSx($)","Inspector($)","DynamoDB($)","Cost Explorer($)","Lambda($)","SQS($)","SNS($)","CloudFront($)","Service Catalog($)","Athena($)","Glue($)","Fault Injection Simulator($)","Direct Connect($)","CloudWatch Events($)","SES($)","Simple Workflow Service($)","Glacier($)","Step Functions($)","Systems Manager($)","CloudShell($)","CodeArtifact($)","Migration Hub Refactor Spaces($)","X-Ray($)","Location Service($)","Refund($)","Total costs($)"
"2023-12-23","495.7900999173","","246.6809934799","146.6184849561","43.4218895271","","89.79336","57.2675632287","","39.074392749","33.3772432033","23.5429075181","35.1503989799","20.088","9.12","1.7934733861","0.6332856768","0","2.4852706524","2.58751155","","","0.0792808896","0.1488","0.0110641689","0.008474439","0.0001265476","0.0010641101","0.003906","","0.0001866","","","","","0.0000004855","0.000000049","0.0000007067","","","","","","","","1247.6777788211"
"2023-12-24","495.6873716091","","246.3502623994","146.6317499811","35.2504311187","","89.79336","42.6096038634","","39.1531295013","33.5994456833","23.5414499383","35.0892313828","20.088","9.1","1.910606115","0.6332856768","0","2.4829270524","2.58750876","","","0.0792808896","0.1395","0.0106270879","0.008486715","0.0001158526","0.0009591591","0.003906","","0.00015963","","","","","0.0000007267","0.0000000496","0.0000009408","","","","","","","","1224.7514001329"
"2023-12-25","495.2990389277","","246.2742079587","146.6450180822","61.572383899","","89.79336","42.6024824528","","39.226536614","33.4299125125","23.5414389872","35.0941704651","20.088","9.12","1.9055518484","0.6332856768","0","2.4876142524","2.61102846","","","0.0792808896","0.093","0.0095324652","0.008488203","0.0001265476","0.0010329597","0.003906","","0.00021822","","","","","0.0000009586","0.0000000504","0.0000009352","","","","","","","","1250.5196173661"
"2023-12-26","496.8992001405","","247.2515478636","146.6590650767","59.0912859655","","89.79336","43.0389735813","0.6975","39.304342289","33.4310071263","23.548345721","35.2158540439","20.088","9.12","1.9072442982","0.6470925143","0","2.4328543024","2.59543794","","","0.0792808896","0.1581","0.0096866604","0.0079870761","0.0001223071","0.002284177","0.003906","","0.00018567","","","","","0.0000007267","0.000000049","0.0000007086","","","","","","","","1251.9826651272"
"2023-12-27","497.7515583919","","247.7484537402","146.6732961535","56.500780061","","89.79336","43.4233609782","","39.3873177228","33.3454195924","23.5448439389","35.1944726864","20.088","9.12","1.9940388713","0.6410431795","0","2.4421915024","2.58674709","","","0.0792808904","0.093","0.010041237","0.007898211","0.0001093426","0.0028671634","0.003906","","0.00016986","","","","","0.0000009524","0.0000000492","0.0000009353","","","","0","","","","1250.4321585498"
"2023-12-28","501.0868520561","","249.3058754447","146.6786171534","59.6547976873","","99.01896","44.7920398015","","39.4731157309","33.454522402","23.5427829835","35.2212511936","20.088","9.1","1.971168901","0.6403086112","0","2.4945613524","2.58942549","","","0.0792808896","0.1488","0.0089535028","0.007618095","0.000150991","0.0024636534","0.003906","","0.00018102","","","","","0.0000007205","0.0000000498","0.0000007141","0","","","","","","","1269.3636344438"
"2023-12-29","511.5424434263","","248.3760180222","146.6905818054","31.1928484896","","103.63176","42.6661717526","","39.5599258448","33.3733863659","23.544890937","35.1851939254","20.088","9.12","1.9154123598","0.7457623018","0","2.4944823024","2.61178176","","","0.0792808896","0.1488","0.0093351723","0.0069536254","0.0010689425","0.0041982206","0.003906","","0.0001773","","","","","0.0000009493","0.0000000494","0.0000009351","","","","","","","","1252.9923813774"
"2023-12-30","531.1763924817","","250.0518840182","146.7114248688","1.1234768932","","103.63176","42.6695968419","","39.6475476723","33.4744764706","23.5448886719","35.1550536824","20.088","9.12","2.0085602517","0.6427631256","0","2.4934407024","2.58129264","","","0.0792808896","0.1395","0.0027685888","0.006963375","0.0003015598","0.0009801462","0.003906","","0.0001773","","","","","0.0000007174","0.0000000498","0.0000007048","","","","","","","","1244.3544376521"
"2023-12-31","497.317058087","","252.2703480219","146.7293860214","2.9966026191","","103.63176","42.9180636729","","39.7367606023","33.6231313077","23.5480798649","35.1369043829","20.088","9.12","1.9656137093","0.6427631256","0","2.4943102524","2.6115474","","","0.0792808896","0.1488","0.0029974603","0.006907947","0.0001232904","0.0010514026","0.003906","","0.00018939","","","","","0.0000009617","0.0000000494","0.0000009353","","","","","","","","1215.0735873937"
"2024-01-01","497.8523523301","8353.77","253.9001268571","146.7481151066","29.6296658525","3545.0550776779","103.63176","49.874301234","1860","39.8253091429","32.8513569081","23.550443765","35.3270251522","20.088","9.1","2.2353807022","0.6450276792","0","2.4953751024","2.59455072","","","0.0132146975","0.1581","0.0054940485","0.0069293884","0.0001229953","0.0012110158","0","","0.00014043","","","","","0.0000007236","0.00000005","0.0000007085","","","","0","","","-248.15","14761.2090822878"
"2024-01-02","498.3112429647","","254.5520058221","146.7691872602","29.6670499913","","103.63176","60.6010721477","","39.9177670641","32.2950134185","23.5518936374","35.2226675708","20.088","9.12","2.3446344161","0.642926124","0","2.4944404524","2.58747249","","","0.0792808896","0.1581","0.009731329","0.0069956576","0.0019904286","0.0013603732","0","","0.00014973","","","","","0.0000009524","0.00000005","0.0000006972","","","","","","","","1262.0547434669"
"2024-01-03","497.954880704","","243.563628236","146.7910213725","30.0457834293","","103.63176","51.5653742864","","40.0112775023","32.2974440323","23.551147353","38.3470634502","20.088","9.12","2.3574431836","0.6478080049","0","2.5016712024","2.58888702","","","0.0792808939","0.1488","0.0100561873","0.0069911796","0.0022885972","0.0019655919","0","","0.00014322","","","","","0.0000007236","0.000000048","0.0000007067","","","","","","","","1245.3127169251"
"2024-01-04","503.4754344388","","254.193157657","146.8135942484","29.8058906345","","103.63176","55.7517851951","","40.1013904487","32.203964428","23.5516428277","37.0278364725","21.6604329432","9.12","2.2179461392","0.7325617124","0","2.5074976524","2.61030442","","","0.0792808944","0.3255","0.0176181892","0.007244607","0.0017005964","0.0026879516","0","","0.00014787","","","0","","0.0000010051","0.000000049","0.0000007116","","","","","","","","1265.8393810922"
"2024-01-05","501.6092841199","","254.0259709168","146.8361724469","29.8134754389","","97.28916","60.9106567281","","40.192631225","32.2289177776","23.5592053907","36.5432732201","22.32","9.12","2.3049842509","0.6621236188","0","2.5066978524","2.61901536","","","0.0792808944","0.3627","0.0316329149","0.007262928","0.0019289547","0.0046684588","0","","0.00021111","","","0","","0.0000010113","0.0000000478","0.0000009639","","","","","","","","1263.0292556299"
"2024-01-06","512.8318795253","","254.8492034225","146.8375377742","9.5570287057","","89.79336","60.4881207055","","40.2832824199","32.3106644918","23.5487808336","35.5581578716","22.32","9.12","2.128664312","0.6458941296","0","2.4974676024","2.61883122","","","0.0792808944","0.372","0.0118860648","0.007306359","0.0022492259","0.0013086808","0","","0.00022227","","","","","0.0000007887","0.0000000472","0.0000009728","","","","0","","","","1245.8631283177"
"2024-01-07","531.6515879492","","253.8460845284","150.4996214969","2.0353181313","","89.79336","61.1002940752","","40.3705248223","32.4636831495","23.5481043233","35.1069684023","22.32","9.12","2.0039575165","0.6496443896","0","2.4994531524","2.61854106","","","0.0792808944","0.372","0.0112681948","0.00728376","0.0016584927","0.001128049","0","","0.0002046","","","","","0.0000010113","0.0000000506","0.0000009728","","","","","","","","1260.0999690225"
"2024-01-08","499.2964481727","","256.9091536145","153.1363210632","31.5408065579","","89.79336","60.8799503049","0.6975","40.4596416912","32.1865187278","23.5530870338","35.1772029527","22.32","9.12","2.1311636793","0.6688074566","0","2.5047216024","2.61757014","","","0.0792808944","0.3534","0.028328577","0.0072168077","0.0046031954","0.0044694917","0","","0.00017577","","","0","","0.0000010113","0.0000000496","0.0000007393","","0.0000008563","","","","","","1263.4697303897"
"2024-01-09","498.2029980668","","249.4831731679","153.1558657325","33.4175735556","","89.79336","54.4812773189","","40.5518963035","32.2107644092","23.5491797225","39.1659875063","22.32","9.12","2.210954339","0.7188806632","0","2.5050657024","2.61792168","","","0.0792808944","0.3813","0.0170214255","0.00794354","0.0058229401","0.0038618009","0","","0.00015066","","","0","","0.0000010113","0.0000000488","0.0000009728","","0.0000019257","","","","","","1254.0002833873"
"2024-01-10","500.7270854496","","256.1910463097","153.1776968219","33.8022865579","","99.01896","53.6355441707","0.6975","40.6478643337","32.2974302795","23.5461560265","36.8158632393","22.32","9.12","2.3372684519","0.6530252723","0","2.5041775524","2.61853269","","","0.0792808983","0.3534","0.0093241574","0.0089285085","0.0074459165","0.0043175644","0","","0.00029574","","","0","","0.0000007794","0.000000051","0.0000007171","","","","","","","","1270.573431488"
"2024-01-11","505.4107464869","","260.8058698392","153.1987778817","33.5870958886","","121.50636","64.0500121357","","40.7419484062","32.3022324508","23.5484969085","35.4129992739","22.32","8.96","2.4234175393","0.6729747563","0","2.5077301524","2.6190042","","","0.0792808992","0.3813","0.0089031324","0.008717727","0.0045826347","0.0025482842","0","","0.00027714","","","0","","0.0000010082","0.0000000498","0.0000009656","0","","","0","","","","1310.5532777606"
"2024-01-12","502.6037959206","","257.0345599454","153.2190282182","35.2850242234","","123.81276","64.4971779836","","19.0940680699","32.3015000896","23.5432653964","35.21650374","22.32","8.98","2.1968799819","0.7055628344","0","2.5048192524","2.60329929","","","0.0792808992","0.186","0.0090463992","0.0089389999","0.006500498","0.0018557546","0.001302","","0.0003069","","","0","0.000093086","0.0000010051","0.000000049","0.0000007245","","","","","","","","1286.2115712613"
"2024-01-13","503.5905125422","","256.850332223","153.2399005984","33.8995843396","","103.63176","64.4484024093","","6.711949935","32.3334620223","23.5415732541","35.148092288","22.32","9.12","1.9065425295","0.6577511088","0","2.4956494524","2.61860523","","","0.0792808992","0.3441","0.0079965882","0.008978499","0.0062281069","0.0007327938","0.000651","","0.0003069","","","0","","0.0000010051","0.000000047","0.0000009584","","","","","","","","1252.9623947302"
"2024-01-14","517.1646473763","","257.664437168","153.2588179434","31.4239378008","","103.63176","64.7758890881","","11.4361944579","32.4767401882","23.541011462","35.2970395342","22.32","9.34","1.9469971283","0.6577511088","0","2.5018990524","2.61627279","","","0.0792808992","0.3534","0.0046443218","0.008867364","0.0061069599","0.0010911655","0.001302","","0.00029574","","","0","","0.0000007794","0.0000000492","0.000000741","","","","","","","","1270.5083851184"
"2024-01-15","568.8921183979","","268.7262464164","153.277549579","41.3286147363","","103.63176","65.8850315807","200.20492416","16.0252120853","32.2922241295","23.553241327","35.3175571567","22.32","9.6","1.9567411312","0.6656239771","0","2.5175881524","2.60675331","","","0.0792808992","0.372","0.0089997121","0.009005283","0.0124437861","0.0026918358","0.001302","","0.00029076","","","0","","0.0000010144","0.0000000488","0.0000009728","","","","","","","","1549.2872024517"
"2024-01-16","581.7605209101","","275.7219226317","153.2986080805","34.049407017","","103.63176","51.0678208096","0.6975","20.4980268517","32.4818240858","23.5464850272","35.174302553","22.32","9.6","1.9437607538","0.694162974","0","2.4764161024","2.61861081","","","0.0792809005","0.3441","0.0096490808","0.0089554227","0.0092319205","0.0055723614","0.002604","","0.00029634","","","0","","0.000001002","0.0000000492","0.000000966","0","","","0","0","","","1352.0408206499"
"2024-01-17","591.0424209958","","283.2422346816","153.3188740767","39.3661440409","","103.63176","53.6733255916","","24.9850287861","32.9184251206","23.5471292878","35.2788306245","22.32","9.6","2.0684678683","0.7016831397","0","2.4591313524","2.61830949","","","0.0792809016","0.186","0.0103471602","0.0087020475","0.0048784417","0.0046500388","0.002604","","0.00017544","","","0","0.00019147","0.0000009617","0.0000000496","0.0000007177","","","","","","","","1381.0685962848"
"2024-01-18","590.6336264006","","287.2879962454","153.340600763","48.2441397433","","114.71736","55.6936440365","","29.564909214","32.8827088661","23.5458171493","35.2847335099","22.32","9.9","2.0199196474","0.6684585237","0","2.5238640024","2.61851874","","","0.0792809016","0.1488","0.0091057918","0.0086415324","0.0040063062","0.0042797594","0.003906","","0.00015963","","","0","","0.0000007267","0.000000047","0.0000009334","","","","","","","","1411.5044784701"
"2024-01-19","590.2169779532","","278.7027799943","153.3610447392","33.6172784065","","125.05896","55.0392208746","","34.3803255577","32.7763485227","23.5466671771","35.2194980115","22.32","10.08","1.9138324992","0.6919125903","0","2.5482543012","2.61811698","","","0.0792809016","0.1116","0.0101410921","0.0087611424","0.0039359125","0.0039427699","0.003906","","0.00020706","","","0","0.0000957351","0.0000009493","0.0000000472","0.0000007086","","","","","","","","1402.3130899262"
"2024-01-20","591.0217932163","","277.3899278744","153.3835929283","36.1196184352","","125.05896","54.602715406","","39.1557658129","32.8900376036","23.5427873981","35.1870208728","22.32","10.08","2.014717376","0.6639170928","0","2.5637112","2.61803049","","","0.0792809008","0.2232","0.0091114025","0.008779479","0.0039134638","0.0013794189","0.003906","","0.00025263","","","0","","0.0000007577","0.0000000468","0.0000009531","","","","","","","","1408.942420759"
"2024-01-21","593.3345609072","","268.8726569111","153.3960437816","34.486954887","","125.05896","54.566951938","0.6975","43.3865969907","33.0318116028","23.5410031646","35.2014364797","23.2677060896","10.08","1.9371935323","0.6711770745","0","2.5726485","2.62195961","","","0.0792809008","0.3627","0.0063837923","0.008728608","0.0032038127","0.0015379959","0.003906","","0.00026658","","","0","","0.0000010113","0.0000000472","0.0000009677","","","","0","","","","1407.191171185"
"2024-01-22","603.4317837174","","260.5790431976","153.403566207","33.305289756","","125.05896","52.0787873753","","43.3328652097","32.0586465757","23.5423452999","35.1456449739","23.285991956","10.08","1.9327959138","0.6751445352","0","2.56538985","2.62973925","","","0.0792809009","0.2232","0.0084535234","0.0085522384","0.0039432929","0.001892804","0.003906","","0.00013638","","","0","","0.0000000125","0.0000000484","0.0000004924","","","","","","","","1403.4353595104"
"2024-01-23","623.3909994054","","259.5130639133","153.4303728129","32.7424242978","","125.05896","51.4821843523","","39.8500847631","31.8294791224","23.5466739533","35.1520532023","22.32","10.08","2.0189423692","0.6773636387","0","2.5144194","2.64301965","","","0.0792809016","0.1302","0.009038067","0.0087558497","0.0035472898","0.0040256931","0.003906","","0.00028704","","","0","0.0001913858","0.0000007174","0.00000005","0.0000009635","","","","","","","","1416.4892748386"
