date-time,date-time,Relational Database Service($),Tax($),EC2-Other($),OpenSearch Service($),EC2-Instances($),Support (Business)($),ElastiCache($),CloudWatch($),Certificate Manager($),Elastic File System($),Elastic Load Balancing($),Managed Streaming for Apache Kafka($),VPC($),Elastic Container Service for Kubernetes($),CIS  Linux 2 Benchmark - Level 2($),S3($),EC2 Container Registry (ECR)($),CloudTrail($),Secrets Manager($),Key Management Service($),FSx($),Inspector($),DynamoDB($),Cost Explorer($),Lambda($),SQS($),SNS($),CloudFront($),Service Catalog($),Athena($),Glue($),Fault Injection Simulator($),Direct Connect($),CloudWatch Events($),SES($),Simple Workflow Service($),Glacier($),Step Functions($),Systems Manager($),CloudShell($),CodeArtifact($),Migration Hub Refactor Spaces($),X-Ray($),Location Service($),Refund($),Total costs($)
2023-08-30,2023-08-30,208.7122939612,0.0,165.1553897382,20.7250694291,10.3778091619,0.0,12.65544,54.6602018707,0.0,28.7975677802,26.7306270239,8.2703928013,17.4203853821,29.016,6.46,1.7558885729,0.4145013864,0.0,1.3792347,1.09692693,0.0,0.0,0.0792808845,0.0,0.0,0.003121474,0.0075708675,0.0001346261,0.001302,0.0,8.616e-05,0.0,0.0,0.0,0.0,5.88e-07,1.784e-07,4.66e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.7192259824
2023-08-31,2023-08-31,205.2675595853,0.0,162.6675911057,20.7250779964,2.7205956021,0.0,12.65544,57.1895514307,0.0,28.8915206901,26.7017867601,8.2733024572,17.3445716159,29.016,6.16,1.7185692687,0.4147214932,0.0,1.3814853,1.10380986,0.0,0.0,0.0792808845,0.0,0.0,0.0031973785,0.0077974242,0.0002224911,0.001953,0.0,9.639e-05,0.0,0.0,0.0,0.0,8.82e-07,1.784e-07,6.966e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.3241324907
2023-09-01,2023-09-01,210.9923635832,3331.86,165.9694971294,20.9337158196,4.770378912,0.0,12.65544,51.9456293602,1488.0,29.9487420242,26.7192113232,8.3740584976,18.7776160538,29.016,5.52,2.0063341957,0.4286057208,0.0,1.42567605,1.1342773188,0.0,0.0,0.0792818975,0.0,0.0,0.003121487,0.0078893111,1.3089e-05,0.0,0.0,7.161e-05,0.0,0.0,0.0,0.0,6.022e-07,1.828e-07,4.63e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5410.5679246311
2023-09-02,2023-09-02,231.3956923398,0.0,162.1564239014,20.9336766002,5.0498369297,0.0,12.65544,60.5186301778,0.0,30.0651758345,26.6365444062,8.3765460412,20.3432147651,29.016,4.32,1.8920449508,0.4286057208,0.0,1.3952604,1.1629055088,0.0,0.0,0.07928064,0.0,0.0,0.003048189,0.0074427138,0.0,0.0,0.0,6.138e-05,0.0,0.0,0.0,0.0,9.033e-07,1.828e-07,6.906e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.4358322758
2023-09-03,2023-09-03,270.6156099507,0.0,163.5646287821,20.9336708866,5.0280956776,0.0,12.65544,62.8054277266,0.0,30.1592415295,26.9154428904,8.3680007448,16.7045154101,29.016,4.32,1.7607195699,0.4286057208,0.0,1.3947303,1.1458697688,0.0,0.0,0.07928064,0.0,0.0,0.0030229,0.0054806063,0.0,0.0,0.0,9.207e-05,0.0,0.0,0.0,0.0,9.033e-07,1.806e-07,9.168e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.9038771749
2023-09-04,2023-09-04,210.6582315401,0.0,165.6968787798,20.9336580573,5.0227550152,0.0,12.65544,65.4569542476,0.0,30.2530499339,26.7488503982,8.3578509432,17.4930578366,29.016,5.5,1.8417046834,0.4286057208,0.0,1.42495995,1.1399828688,0.0,0.0,0.079280892,0.0,0.0,0.003134865,0.0077932668,0.0002650005,0.0,0.0,9.207e-05,0.0,0.0,0.0,0.0,9.033e-07,1.806e-07,4.57e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.7185476101
2023-09-05,2023-09-05,210.5555930993,0.0,165.045894376,20.9336875527,3.2815750947,0.0,12.65544,29.4242574341,0.0,30.3491314924,26.7789709951,8.3630828514,19.9144970149,29.016,5.74,1.8462720148,0.4286057208,0.0,1.4249553,1.1463775488,0.0,0.0,0.079280892,0.0,0.0,0.0031032405,0.007656075,6.02058e-05,0.0,0.0,9.207e-05,0.0,0.0,0.0,0.0,8.82e-07,1.74e-07,6.876e-07,0.0,2.5821e-06,0.0,0.0,0.0,0.0,0.0,566.994537304
2023-09-06,2023-09-06,218.0534765209,0.0,165.200122427,20.9337014227,2.3692175504,0.0,12.65544,32.1726920201,0.0,30.4486154025,26.7781485905,8.4012883653,17.1263482174,29.016,6.18,1.8551446886,0.4287481817,0.0,1.4271129,1.1459450988,0.0,0.0,0.079280892,0.0,0.0,0.003259475,0.0117179628,0.0003944802,0.0,0.0,6.138e-05,0.0,0.0,0.0,0.0,5.88e-07,2.004e-07,4.57e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.2867168213
2023-09-07,2023-09-07,213.6845499722,0.0,163.1837888603,20.9336850717,2.4784250096,0.0,12.65544,36.412216999,0.0,30.5455194499,26.7539487985,8.3543843269,17.6752076242,29.016,6.0,1.9478465874,0.4288601784,0.0,1.424481,1.1465867988,0.0,0.0,0.079280892,0.0,0.0,0.003243107,0.008019175,2.29206e-05,0.0,0.0,6.138e-05,0.0,0.0,0.0,0.0,5.88e-07,1.916e-07,4.57e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.7315693881
2023-09-08,2023-09-08,209.5922935906,0.0,162.8794402063,20.9336916604,2.5879090236,0.0,12.65544,37.8372180135,0.6975,30.6332351216,26.6821467505,8.3922583223,17.6091728359,29.016,6.0,1.9116234207,0.4288601784,0.0,1.4237091,1.1481324588,0.0,0.0,0.079280892,0.0,0.0,0.003211487,0.0081697651,4.83696e-05,0.0,0.0,6.138e-05,0.0,0.0,0.0,0.0,5.88e-07,1.96e-07,4.57e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.5194038173
2023-09-09,2023-09-09,199.6422120716,0.0,160.2135534882,20.9336982885,2.5023737328,0.0,12.65544,29.6617210029,0.6975,30.7276961982,26.73977777,8.3325655369,19.8638205236,29.016,4.8,1.8682231767,0.4288601784,0.0,1.3936701,1.1446365888,0.0,0.0,0.079280892,0.0,0.0,0.003164987,0.0047180836,0.0,0.0,0.0,5.301e-05,0.0,0.0,0.0,0.0,5.88e-07,1.96e-07,2.292e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.7089666424
2023-09-10,2023-09-10,199.2402101469,0.0,166.3085279874,20.933693943,2.4862978785,0.0,12.65544,32.9240480782,0.0,30.8334772317,26.9087561283,8.3367818536,17.8709638758,29.016,4.8,1.9546216882,0.4288601784,0.0,1.3942002,1.1494046988,0.0,0.0,0.079280892,0.0,0.0,0.003089843,0.0046070623,0.0,0.0,0.0,4.092e-05,0.0,0.0,0.0,0.0,5.88e-07,1.894e-07,2.292e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.3283036127
2023-09-11,2023-09-11,208.1568810181,0.0,169.4579595611,20.9336899671,2.5327021793,0.0,12.65544,37.1652482928,0.0,30.9250523838,26.7260502485,8.3328822868,16.7154610981,29.016,6.0,2.0466631635,0.4288601784,0.0,1.42348125,1.1468574288,0.0,0.0,0.079280892,0.0,0.0,0.0031605175,0.0077582062,0.0001925141,0.0,0.0,1.023e-05,0.0,0.0,0.0,0.0,2.941e-07,1.827e-07,2.292e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.7536321221
2023-09-12,2023-09-12,207.4796274117,0.0,169.3953509558,20.9336879306,0.6663017701,0.0,12.65544,30.7659216528,0.0,31.0237733003,26.6727859186,8.3380650199,17.2551106057,29.016,5.98,2.1339516221,0.4287909873,0.0,1.365085,1.1472536088,0.0,0.0,0.079280892,0.0,0.0,0.00304854,0.0074821076,1.14607e-05,0.0,0.0,2.232e-05,0.0,0.0,0.0,0.0,0.0,1.498e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.3469912538
2023-09-13,2023-09-13,235.6543229998,0.0,169.7643348582,20.9337010659,0.0033611296,0.0,12.65544,31.5190895196,0.0,31.1184911702,26.7621276897,8.3341043327,16.7078718701,29.016,6.32,2.2257432433,0.4287742439,0.0,1.42387185,1.1478339288,0.0,0.0,0.079280892,0.0,0.0,0.0029789815,0.0097455611,1.14603e-05,0.0,0.0,3.348e-05,0.0,0.0,0.0,0.0,5.88e-07,1.498e-07,2.292e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.1071192437
2023-09-14,2023-09-14,272.3097610463,0.0,169.1916345328,20.9337103105,0.0034040902,0.0,12.65544,34.8145568085,0.0,31.2112707482,26.7659103556,8.3318427651,16.6855580936,29.016,6.48,2.0924435519,0.4287804182,0.0,1.43093055,1.1779383396,0.0,0.0,0.079280892,0.1488,0.0,0.0031285255,0.0083024249,2.29241e-05,0.0,0.0,0.00016833,0.0,0.0,0.0,0.0,1.07e-06,6.96e-08,9.495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.7688867961
2023-09-15,2023-09-15,212.4354646381,0.0,169.5057847016,20.9337253524,0.0015283712,0.0,12.65544,38.1964704105,0.0,31.3083754336,26.745536228,8.3242106562,16.6720837326,29.016,6.46,1.9328269955,0.4287723192,0.0,1.437594,1.2074735904,0.0,0.0,0.079280892,0.3069,0.0,0.018972744,0.0086341298,8.06637e-05,0.0,0.0,0.00018972,0.0,0.0,0.0,0.0,8.014e-07,0.0,7.413e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.6753461215
2023-09-16,2023-09-16,198.1853422032,0.0,165.1695575257,20.9337283445,0.0014135555,0.0,12.65544,38.6312883242,0.0,31.3990997377,26.7508049383,8.3177083634,16.7046473592,29.016,5.28,2.02126239,0.4287723192,0.0,1.4090988,1.2075238104,0.0,0.0,0.079280892,0.3162,0.0,0.00928512,0.0050422442,0.0,0.0,0.0,0.00019902,0.0,0.0,0.0,0.0,1.047e-06,0.0,9.739e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.5216969684
2023-09-17,2023-09-17,198.1947751526,0.0,165.1223566426,20.9337269508,0.0014105967,0.0,12.65544,40.5073580864,0.0,31.5012504718,26.9180079808,8.3181190825,16.5874253568,29.016,5.28,1.9348256633,0.4287723192,0.0,1.4074527,1.1958169704,0.0,0.0,0.079280892,0.279,0.0,0.01049598,0.0050287772,0.0,0.0,0.0,0.00021018,0.0,0.0,0.0,0.0,7.793e-07,0.0,9.739e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.3767555563
2023-09-18,2023-09-18,207.0582047047,0.0,168.0216469861,20.9337294908,0.001447531,0.0,12.65544,44.4649644487,0.0,31.5896471673,26.7180303146,8.3193083576,16.596551191,29.016,6.48,2.0278174288,0.4287723192,0.0,1.43749635,1.2081794604,0.0,0.0,0.079280892,0.2604,0.0,0.008923908,0.0080963618,0.0,0.0,0.0,0.00020274,0.0,0.0,0.0,0.0,1.0521e-06,0.0,7.413e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.3141414454
2023-09-19,2023-09-19,207.0950794804,0.0,168.011466543,20.9337363411,0.0013713186,0.0,12.65544,45.6229856512,0.0,31.6681492848,26.7218287379,8.3210360151,16.6095164513,29.016,6.46,2.1190903682,0.4287723192,0.0,1.4369523,1.2074875404,0.0,0.0,0.079280892,0.3162,0.0,0.010256784,0.0081183224,0.0,0.0,0.0,0.0001674,0.0,0.0,0.0,0.0,7.963e-07,0.0,4.848e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.7229370307
2023-09-20,2023-09-20,197.7648317018,0.0,159.7854769491,20.9336870917,0.0017727013,0.0,12.65544,42.2168031861,0.0,31.7486761622,26.7185560131,8.3077608163,16.6538438736,29.016,3.66,2.11425883,0.4287723192,0.0,1.4256156,1.2080064804,0.0,0.0,0.079280892,0.2697,0.0,0.008659788,0.0080832846,6.87585e-05,0.001302,0.0,0.00018414,0.0,0.0,0.0,0.0,7.844e-07,0.0,9.694e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0067823417
2023-09-21,2023-09-21,221.2469889178,0.0,157.1515556921,20.9336795521,0.0016540156,0.0,12.65544,32.0800780375,0.0,31.8368997603,26.7240993033,8.3077173228,20.8613879039,29.016,2.62,2.0088661708,0.4287723192,0.0,1.42150965,1.2076800504,0.0,0.0,0.079280892,0.3069,0.0,0.008481228,0.0104051711,2.29241e-05,0.001302,0.0,0.00020646,0.0,0.0,0.0,0.0,7.98e-07,0.0,9.694e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.9089291384
2023-09-22,2023-09-22,260.9243639429,0.0,157.8938880961,20.933672634,0.0013848415,0.0,12.65544,34.1720359493,0.0,31.9276345728,26.6478962045,8.3079672849,17.1885219258,29.016,2.62,2.0777550694,0.4287723192,0.0,1.42067265,1.2074931204,0.0,0.0,0.079280892,0.2883,0.0,0.008398644,0.0089316681,0.0,0.001302,0.0,0.0002052216,0.0,0.0,0.0,0.0,1.047e-06,0.0,7.428e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.8099188263
2023-09-23,2023-09-23,192.6905398542,0.0,154.508095528,20.9336597435,0.0013628608,0.0,12.65544,36.3564008273,0.0,32.014363228,26.7251791359,8.30676,19.6316868146,29.016,1.44,1.871491593,0.4287723192,0.0,1.3912428,1.2074512704,0.0,0.0,0.079280892,0.3162,0.0,0.009870648,0.0048612925,0.0,0.001953,0.0,0.0001959216,0.0,0.0,0.0,0.0,1.0487e-06,0.0,9.724e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.5908097501
2023-09-24,2023-09-24,184.6586381829,0.0,153.6913264704,20.933643828,0.001339012,0.0,12.65544,22.7633840201,0.0,32.1046947472,26.895152339,8.30676,16.6619555445,29.016,1.44,1.7232561877,0.4287723192,0.0,1.3912428,1.2073313004,0.0,0.0,0.079280892,0.2976,0.0,0.010080828,0.0047584037,0.0,0.001302,0.0,0.0001931316,0.0,0.0,0.0,0.0,8.014e-07,0.0,9.754e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.2721537835
2023-09-25,2023-09-25,193.5894928667,0.0,156.7486992036,20.9336367624,0.0027225426,0.0,12.65544,23.7657713488,0.0,32.1876032441,26.6775537109,8.3080673416,16.6762586372,29.016,2.64,1.8324096719,0.4287723192,6.5949276,1.4297014005,1.2075042804,0.0,0.0,0.079280892,0.2976,0.0,0.008137128,0.0078929921,2.75487e-05,0.001302,0.0,0.0001884816,0.0,0.0,0.0,0.0,1.0521e-06,0.0,9.709e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0889919953
2023-09-26,2023-09-26,192.642553263,0.0,157.2036073937,20.9336449017,0.0022204878,0.0,12.65544,23.0689566248,0.0,32.2777209801,26.7198840415,8.3074525764,16.6939511959,29.016,2.64,1.8118561872,0.4287723192,9.8083194,1.4350396008,1.2089634504,0.0,0.0,0.079280892,0.2883,0.0,0.008213388,0.0078717095,3.47681e-05,0.001302,0.0,0.0002061516,0.0,0.0,0.0,0.0,1.0504e-06,0.0,7.398e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.2395931219
2023-09-27,2023-09-27,197.1623846644,0.0,157.0738851642,20.9336727415,0.0017110865,0.0,12.65544,23.6238708642,0.0,32.3802901481,26.7130870143,8.307376996,16.7024842621,29.016,2.62,1.8365558727,0.4287723192,10.0061676,1.4300780508,1.2075126504,0.0,0.0,0.079280892,0.2697,0.0,0.008581668,0.0078593577,2.75477e-05,0.001302,0.0,0.0001754616,0.0,0.0,0.0,0.0,1.0419e-06,0.0,9.649e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.4662183682
2023-09-28,2023-09-28,192.0859239515,0.0,156.7427648486,20.9336734451,0.0016550387,0.0,12.65544,23.3188217884,0.0,32.4666314097,26.6863160159,8.3075810783,16.6743721245,29.15288298,2.64,1.9112828162,0.4287723192,9.8295606,1.4281994508,1.2280343409,0.0,0.0,0.079280892,0.2139,0.0,0.009324552,0.0079739424,9.183e-06,0.001302,0.0,0.0001745316,0.0,0.0,0.0,0.0,7.878e-07,0.0,9.604e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.803879057
2023-09-29,2023-09-29,219.4988486117,0.0,157.4718071619,20.933678466,0.4694868707,0.0,12.65544,13.7095088284,0.0,32.5493308135,26.7099874677,8.3074357161,16.7058790105,30.2064890215,2.64,1.8269311534,0.4287723192,9.986526,1.4263255008,1.2786047455,0.0,0.0,0.079280892,0.2418,0.0,0.008521032,0.0102983996,9.1829e-06,0.001302,0.0,0.0001791816,0.0,0.0,0.0,0.0,1.0402e-06,0.0,7.263e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.1464441415
2023-09-30,2023-09-30,250.3660764454,0.0,154.1667010946,20.9336735999,1.6949916427,0.0,12.65544,12.8930889367,0.0,32.647252548,26.7221883158,8.30676,16.6927558722,31.248,1.44,1.7319487018,0.4289186993,9.5684538,1.4007412008,1.3032050028,0.0,0.0,0.079280892,0.1488,0.0,0.008883732,0.005748016,0.0,0.001302,0.0,0.0001782516,0.0,0.0,0.0,0.0,5.269e-07,0.0,7.218e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.4443900003
2023-10-01,2023-10-01,185.3871114485,3813.8,149.2275131953,20.7250126816,1.7633107281,0.0,12.65544,22.460940093,1488.0,31.6830162922,26.9077789709,8.21556,16.650362848,31.248,1.44,1.9023303601,0.4150996176,9.6183204,1.3557645,1.26037194,0.0,0.0,1.2575e-06,0.1767,0.0,0.010194288,0.0049161375,0.0,0.0,0.0,9.207e-05,0.0,0.0,0.0,0.0,1.0334e-06,0.0,9.649e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5824.9078388266
2023-10-02,2023-10-02,186.2655431294,288.53,152.4538359497,20.7249969821,2.1323912629,1723.5927608174,12.65544,24.8571742225,0.0,31.7653860089,26.744977515,8.2168201553,16.6674583,32.1336167832,2.66,1.9129228534,0.4150996176,13.767627,1.38538035,1.27443155,0.0,0.0,0.07928064,0.2046,0.0,0.010887324,0.008479827,0.0,0.0,0.0,0.00025482,0.0,0.0,0.0,0.0,5.757e-07,8.07e-07,5.796e-07,0.0,0.0,0.0,0.0,0.0,0.0,-120.65,2427.8093670707
2023-10-03,2023-10-03,186.3445628047,0.0,153.1916354744,20.7249972754,1.689330784,0.0,12.65544,24.2162507444,0.0,31.849418453,26.7518326217,8.2167694644,16.7538973474,31.8145422565,2.64,1.8345544955,0.4155128606,12.3138882,1.38681255,1.28861703,0.0,0.0,0.07928064,0.2139,0.0,0.008586132,0.0082380907,0.0,0.0,0.0,0.00026505,0.0,0.0,0.0,0.0,8.578e-07,4.432e-07,8.008e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.3983343765
2023-10-04,2023-10-04,191.7735718817,0.0,153.2662176659,20.7250083274,2.2043057377,0.0,12.65544,25.116443728,0.0,31.9390072491,27.1633363583,8.2167672798,16.7050450648,32.2489374547,2.66,1.9472512544,0.4158007224,10.6147968,1.3296246,1.29323815,0.0,0.0,0.0792808844,0.2232,0.0,0.008475276,0.0086481006,0.0,0.0,0.0,8.184e-05,0.0,0.0,0.0,0.0,1.0419e-06,0.0,7.293e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.5944801464
2023-10-05,2023-10-05,194.540454681,0.0,154.2910211054,20.7249573747,1.4396052326,0.0,12.65544,25.9288309053,0.0,32.0402439034,27.3285313032,8.2162329275,16.9050356293,33.48,2.62,1.9025886387,0.4158228915,10.386519,1.3814139,1.32110292,0.0,0.0,0.0792808846,0.1767,0.0,0.008337264,0.0079782458,0.0,0.0,0.0,0.00011253,0.0,0.0,0.0,0.0,7.776e-07,0.0,9.574e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.850211072
2023-10-06,2023-10-06,184.6537461841,0.0,153.637595248,20.7249441101,0.4103315825,0.0,12.65544,25.0074624304,0.0,32.1433465887,27.323159952,8.2167972702,17.0856002255,33.48,2.64,1.8540600315,0.4159266793,10.2477444,1.38248805,1.34675586,0.0,0.0,0.0792808845,0.1767,0.0,0.008349912,0.0081298579,0.0,0.0,0.0,0.0001116,0.0,0.0,0.0,0.0,7.725e-07,0.0,7.203e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.4979723595
2023-10-07,2023-10-07,201.0644097591,0.0,149.5781152571,20.7249440838,0.8904545966,0.0,12.65544,23.1648637061,0.0,32.2466658379,27.2719529604,8.21556,16.8998252848,33.48,1.44,1.9488537397,0.4159521912,9.6068442,1.3548066,1.34007684,0.0,0.0,0.0792808846,0.1767,0.0,0.009982248,0.0070463957,0.0,0.001302,0.0,8.184e-05,0.0,0.0,0.0,0.0,1.0334e-06,0.0,9.559e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.5731604143
2023-10-08,2023-10-08,238.3019180682,0.0,149.578457946,20.7249292037,0.8896970432,0.0,12.65544,23.2518380448,0.0,32.3501052344,27.4514693657,8.21556,16.6576616089,33.48,1.44,1.914846333,0.4159521912,9.6979842,1.35522975,1.43267943,0.0,0.0,0.0792808845,0.2511,0.0,0.010327092,0.0057574709,0.0,0.001302,0.0,0.00011253,0.0,0.0,0.0,0.0,7.895e-07,0.0,7.263e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.1616499123
2023-10-09,2023-10-09,192.3891820455,0.0,152.6993538062,20.7249315189,0.8750121954,0.0,12.65544,25.1136461397,0.0,32.4457497763,27.2843964569,8.2161880461,16.6831888393,33.48,2.64,1.9962038844,0.4160083293,10.1728608,1.3832832,1.48956069,0.0,0.0,0.0792808844,0.2232,0.0,0.0084816,0.0080823824,0.0,0.000651,0.0,0.0001023,0.0,0.0,0.0,0.0,1.0368e-06,0.0,9.574e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.984805889
2023-10-10,2023-10-10,184.3407522113,0.0,153.1016047788,20.7249427386,2.1140550332,0.0,12.65544,25.7188699939,0.0,32.5526356405,27.303599467,8.2168891094,16.6994421325,33.48,2.64,2.0897046482,0.4160376264,12.6099816,1.3838877,1.50253977,0.0,0.0,0.0792808846,0.1767,0.0,0.008679876,0.0082078651,0.0,0.001302,0.0,0.00011253,0.0,0.0,0.0,0.0,7.827e-07,0.0,9.589e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.8246673471
2023-10-11,2023-10-11,185.0773600566,0.0,153.5633606369,20.7249523519,2.6000657772,0.0,12.65544,25.895311887,0.0,32.6623651748,27.2906456239,8.2162725716,16.6899868524,33.48,2.66,2.1828997867,0.4162714547,14.131164,1.32983385,1.51954586,0.0,0.0,0.0792808845,0.1581,0.0,0.008946228,0.0088568422,0.0005836023,0.000651,0.0,8.184e-05,0.0,0.0,0.0,0.0,1.0385e-06,0.0,7.188e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.351978038
2023-10-12,2023-10-12,188.3201582835,0.0,153.5417377421,20.7249490803,1.1678955497,0.0,12.65544,25.0725554989,0.0,32.7610106322,27.3075971154,8.2162567946,16.6865110411,32.0518926715,2.64,2.038992527,0.4167308459,14.318094,1.3842132,1.54715204,0.0,0.0,0.0792808844,0.2046,0.0,0.009552216,0.0088135662,0.0,0.001302,0.0,0.00015717,0.0,0.0,0.0,0.0,7.633e-07,1.257e-07,7.214e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.1548944692
2023-10-13,2023-10-13,202.7058079693,0.0,155.8597683862,20.7249654662,0.002591188,0.0,12.65544,25.14740037,0.0,32.8624460722,27.3306514231,8.2169096383,16.6863609809,31.1060539186,3.18,2.1640894306,0.4170878202,14.9858154,1.41597735,1.60628427,0.0,0.0,0.0792808844,0.1395,0.0,0.0104253,0.0095167893,6.56849e-05,0.001302,0.0,0.00020088,0.0,0.0,0.0,0.0,9.648e-07,5.64e-08,9.444e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.3079431878
2023-10-14,2023-10-14,174.2277563065,0.0,149.1701260081,20.7249572553,0.0014722126,0.0,12.65544,21.4941249636,0.0,32.9904053392,27.3379944811,8.21556,16.6529541165,31.248,0.96,1.9748966351,0.4171220064,14.0247348,1.35426255,1.62111129,0.0,0.0,0.0792808846,0.1953,0.0,0.0131874,0.0063083192,0.0,0.001302,0.0,0.0001953,0.0,0.0,0.0,0.0,7.329e-07,5.6e-08,7.124e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.3664933695
2023-10-15,2023-10-15,199.286442852,0.0,150.1221014128,20.724942859,0.0014462321,0.0,12.65544,21.5164364464,0.0,33.0940771541,27.4935305443,8.21556,16.6501746961,31.248,0.96,1.8909334296,0.4171220064,14.465685,1.35318375,1.63158288,0.0,0.0,0.0792808845,0.1953,0.0,0.01326552,0.0083944574,0.0,0.001302,0.0,0.00021762,0.0,0.0,0.0,0.0,9.555e-07,5.94e-08,9.408e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0244217004
2023-10-16,2023-10-16,275.7553177275,0.0,166.6498267832,20.7249419641,0.0035815896,0.0,12.65544,39.2937006779,2.0925,33.1905410443,27.3596934271,8.2180360326,16.7164770797,31.248,6.92,1.9770412127,0.4171544354,17.046993,1.47865935,1.65133728,0.0,0.0,0.0792808845,0.093,0.0,0.010459524,0.0120564282,0.0,0.001302,0.0,0.00019995,0.0,0.0,0.0,0.0,9.648e-07,6.06e-08,7.161e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.5955421323
2023-10-17,2023-10-17,203.6292716377,0.0,161.848775544,20.7249648064,0.0025528032,0.0,12.65544,46.3129202569,0.0,33.2889432967,27.3233767511,8.2181140333,16.7173731068,31.248,4.86,2.0740146448,0.417254916,16.4748198,1.4784594,1.65082392,0.0,0.0,0.0792808845,0.1953,0.0,0.01073964,0.0084337713,5.3229e-06,0.001302,0.0,0.00019344,0.0,0.0,0.0,0.0,7.36e-07,6.18e-08,9.402e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.2203617136
2023-10-18,2023-10-18,229.6084449526,0.0,174.9641296171,20.7249728222,0.0224432486,0.0,12.65544,51.0313142071,0.0,33.3881585989,27.3517849922,8.2207448011,16.7736105892,29.7272930625,8.4,2.178308703,0.419469374,18.6796452,1.58157315,1.65024918,0.0,0.0,0.0792808846,0.1953,0.0,0.01070616,0.0118369464,1.235e-06,0.001302,0.0,0.00020367,0.0,0.0,0.0,0.0,7.36e-07,6.54e-08,7.116e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.6762149075
2023-10-19,2023-10-19,215.6193653665,0.0,173.2360007321,20.7249748916,0.0135526156,0.0,12.8061,48.9193040835,0.0,33.4901713094,27.2995543227,8.221034735,16.7527206898,29.016,7.58,2.169227589,0.4219359606,18.328812,1.5660375,1.65123126,0.0,0.0,0.0792808846,0.1023,0.0,0.010482216,0.0112569872,0.0008099899,0.001302,0.0,0.0001581,0.0,0.0,0.0,0.0,9.617e-07,6.6e-08,7.082e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0216149694
2023-10-20,2023-10-20,225.4097551593,0.0,177.5783321435,20.7249749068,0.0293370319,0.0,12.65544,50.3215606765,0.0,33.5889699403,27.338418746,8.2258548562,16.7684768521,29.016,7.42,1.9439270691,0.4234569045,18.1641462,1.5516039,1.65168882,0.0,0.0,0.0792808847,0.1209,0.0,0.009369192,0.0075106506,0.0008045442,0.001953,0.0,0.00018846,0.0,0.0,0.0,0.0,7.298e-07,6.66e-08,9.369e-07,0.0,2.2348e-06,0.0,0.0,0.0,0.0,0.0,633.0319539058
