,Service,S3($),Tax($),Relational Database Service($),EC2-Other($),CloudWatch($),Support (Business)($),EC2-Instances($),Glue($),Redshift($),DocumentDB (with MongoDB compatibility)($),Elastic MapReduce($),VPC($),OpenSearch Service($),ElastiCache($),Elastic Load Balancing($),DMS($),CloudTrail($),Managed Streaming for Apache Kafka($),Elastic File System($),QuickSight($),Rekognition($),Elastic Container Service for Kubernetes($),SNS($),Glacier($),Hardened Red Hat Enterprise 7 (RHEL 7)($),SageMaker($),DynamoDB($),Lambda($),Backup($),Kinesis($),Route 53($),AppFlow($),SQS($),Step Functions($),EC2 Container Registry (ECR)($),Key Management Service($),API Gateway($),Managed Workflows for Apache Airflow($),CloudFront($),Secrets Manager($),Athena($),CIS  Linux 2 Benchmark - Level 2($),Transfer Family($),Config($),Cognito($),CloudWatch Events($),Kinesis Firehose($),Cost Explorer($),RHEL 8 with Support by Supported Images($),X-Ray($),Direct Connect($),Service Catalog($),SES($),Systems Manager($),Textract($),Red Hat Enterprise Linux (RHEL) 8.4 with support by ProComputers($),Simple Workflow Service($),CloudShell($),Elastic Container Service($),CodeArtifact($),IoT($),CodeCommit($),Migration Hub Refactor Spaces($),Location Service($),Refund($),Total costs($)
259,2023-12-15,844.0100158512,,440.3617707338,477.0120465775,110.1495037131,,287.2899248577,156.1871479095,52.0431774052,117.7935292123,118.9588708556,75.2539173994,72.4886045881,52.4343306776,41.1896719079,37.631525035,16.18180749,43.0733636411,29.9852804617,38.207639412,37.8242625,24.552,16.1992197296,15.0740018039,17.26,0.0068040703,9.6680118061,12.7721195028,7.5554618127,,5.641679832,2.5689774642,3.1298519013,7.139e-07,1.7734184256,1.69531098,1.0687975005,,1.5620113663,0.69317205,0.25185795,,,,0.432078,0.04946763,,0.1581,,0.0,,0.011718,,0.00297972,,,7.236e-07,,0.0,0.0,,,0.0,,,3170.2034312115
260,2023-12-16,805.6966523747,,440.5408228774,466.8502159168,104.8825124098,,186.3692500745,149.2773083409,51.7649441449,117.7902857963,121.0998098971,63.5677659973,72.4886056855,51.8298308681,40.044366661,37.6315251244,5.89343511,36.6466925448,29.8638424566,36.533639412,36.5676,24.552,16.2695413849,15.0740018043,17.3,0.002110625,8.6785710874,12.5756067054,7.5670357656,,5.640493524,2.6011630386,3.7759337462,7.16e-07,1.7734184256,1.70098305,1.167050991,,1.284038366,0.69321855,0.1480002,,,,0.367908,0.04783641,,0.1581,,0.0,,0.001302,,0.00726516,,,9.524e-07,,0.0,0.0,,,0.0,,,2976.7246861945
261,2023-12-17,778.8351119182,,441.1231670229,445.8693427155,90.8380359066,,58.8295230132,138.9057922799,51.8256799945,117.781239701,110.0502568646,61.0911325426,72.4886041317,47.2960822964,39.0543605461,37.6315250463,3.53065107,36.2445941418,29.7614988615,36.161639412,30.938775,24.552,8.2812284162,15.0740018047,17.28,0.028401225,8.6253422392,7.4460777535,7.5751549421,,5.640389736,2.7281897972,3.4732069922,4.634e-07,1.7734184256,1.55151438,1.074781601,,1.3423690196,0.6943299,0.11311125,,,,0.23529,0.04598385,,0.1767,,0.05763675,,0.002604,,0.00174096,,,7.36e-07,,0.0,0.0,,,,,,2736.0304867065
262,2023-12-18,801.6021015931,,431.3960069758,465.7334768678,101.2446606915,,267.8972914442,187.0411354099,52.7502632631,118.0870387906,121.4257256304,72.2452202873,72.4885990357,52.1320807781,39.5210682697,37.6315250294,31.100110935,39.0998552572,30.8177369303,40.997639412,37.913775,24.552,16.3476947484,15.0740018039,17.28,1.4088711796,8.6372451929,13.1573909348,7.6426465533,,5.643687516,2.9698686485,4.099528888,7.046e-07,1.7735247128,1.6465362,1.1991245705,,0.7531926739,0.7027278,0.1664421,,,,0.444912,0.04793313,,0.1767,,0.1429317,,0.002604,,0.00501084,,,4.824e-07,,0.0,0.0,,,,,,3124.9998879807
263,2023-12-19,781.2338759384,,419.4116860589,461.4655030321,108.7006855471,,318.9185554407,145.5018667151,51.6376655726,120.7894075531,125.3532288196,74.4103136895,72.4886179856,54.550080018,39.5326743134,37.6315250352,41.025818655,39.4411173443,30.6286111035,39.509639412,35.402775,24.552,8.3385088495,15.0740018043,17.28,0.0116264149,8.6721933102,13.3954396083,7.7398952691,,5.641836816,2.8748483938,2.5011565527,7.915e-07,1.773969524,1.64593635,1.2584966428,,0.5734394024,0.69603645,0.155403,,,,0.539028,0.04848648,,0.186,,0.1810338,,0.002604,,0.00065286,,,9.524e-07,,0.0,0.0,,,,,,3110.776242506
264,2023-12-20,827.0565050781,,418.9457809759,461.4008961959,111.2504552658,,327.8878142519,156.0131637049,56.8523657882,121.8884451811,123.1588939676,79.013172354,72.4886924697,54.550080018,39.759863197,37.6315250352,43.02704055,40.9474616795,30.9860820027,40.067639412,35.4643875,24.552,32.6631585073,15.0740018043,17.28,0.0186792762,8.742626659,14.1161540795,7.7982842057,,5.641758696,3.0021887437,6.655452932,9.444e-07,1.7748796532,1.64062698,1.1920395317,,0.9964481961,0.6984033,0.1505298,,,,0.44919,0.04810146,,0.1767,,0.12122085,,0.003906,,0.00094302,,,9.462e-07,,0.0,0.0,,,0.0,,,3221.1875602128
265,2023-12-21,815.7935878934,,419.619029462,468.5362274051,116.9016131259,,263.9963790285,158.9518931232,52.7684542237,124.1449946945,121.2421981991,68.7156125723,72.4887184665,52.4343307743,40.3787718965,37.6315250345,42.43731918,44.980657921,30.8067298491,38.114639412,30.1413,24.552,17.1960743707,15.0740018043,17.28,0.0020533332,8.3176387605,13.3283602117,7.8070086086,,5.643440136,3.8813106661,4.3082097396,7.118e-07,1.7758499079,1.65810354,1.2270945013,,1.1424979481,0.7042158,0.17326365,,,,0.423522,0.04830513,,0.186,,0.1556913,,0.003906,,0.00414036,,,7.205e-07,,0.0,0.0,,,0.0,,,3124.9766714619
266,2023-12-22,847.0769619466,,420.763321307,475.4222686791,116.5620489031,,349.6840485555,149.9118209362,63.8484054766,127.8414407123,122.5532679188,70.3091785435,72.4887600956,54.8523306782,41.386107875,37.6315250406,17.40281286,44.322396065,31.709408494,36.253244412,34.974975,24.552,16.6238190698,15.0740018039,17.26,0.0008502082,7.9850341043,13.2111570058,7.9676900709,,5.642869488,3.6202727408,3.1260718343,9.426e-07,1.7760981297,1.62641472,1.1972254998,,1.4331051086,0.7020024,0.2752521,,,,0.40641,0.04880175,,0.1674,,0.1447452,2.352e-07,0.001953,,0.00195858,,,9.524e-07,,0.0,0.0,,,,,,3237.8394584434
267,2023-12-23,831.9852169089,,421.046225008,454.6815652873,109.6630749785,,307.8981289296,138.264213077,52.02246512,131.0940101547,115.7379347979,61.4250758784,72.4887990674,54.5500800168,41.1984946489,37.6315250404,0.0,38.0430041945,31.7841347735,35.417639412,38.3869125,24.552,16.6764818884,15.0740018043,17.28,,7.6882355931,11.9926223149,7.9795620141,,5.640981588,3.3908020066,3.0196917003,7.104e-07,1.776149484,1.59378846,1.1530392618,,1.5106761926,0.6980592,0.1249548,,,,0.231012,0.0461931,,0.1116,,0.1422063,,0.003906,,0.00021762,,,7.267e-07,,0.0,0.0,,,,,,3094.004682559
268,2023-12-24,828.2841798489,,421.1123254493,448.9794604285,97.3367253524,,294.9030052385,137.6150425348,52.1001122307,139.3642927567,115.7890941007,60.4575076648,72.4887985446,54.5500800168,41.1296324095,37.6315250347,0.0,37.2743597224,31.7260656172,35.417639412,30.83415,24.552,8.4846740549,15.0740018039,17.28,0.0042670833,8.0122175951,10.7411018241,7.9872000814,,5.640608844,2.2955771313,1.643432997,7.028e-07,1.776149484,1.58092098,1.0751051953,,1.5359931916,0.69252105,0.12389925,,,,0.239568,0.04606383,,0.1302,,0.09162825,,0.005859,,0.01002726,,,9.493e-07,,0.0,0.0,,,,,,3046.0170149205
269,2023-12-25,838.3835995462,,420.909083641,450.5552434004,106.6411768089,,350.2455458987,180.5156757943,54.5990952738,144.6577781412,121.1430376915,66.1666275122,72.4887983884,54.5500800168,42.1099354164,37.631525023,0.0,37.0748020261,31.6106091632,35.417639412,31.341,24.552,9.1427387461,15.0740018043,17.28,0.0033847917,9.1552286334,12.9088609633,7.9944125515,,5.64170922,3.4166784765,1.676900484,7.141e-07,1.776149484,1.59861516,1.1071608774,,1.4457605454,0.69115395,0.1264335,,,,0.260958,0.04612056,,0.1581,,0.09594345,,0.003906,,,,,7.267e-07,,0.0,0.0,,,0.0,,,3190.1974717925
270,2023-12-26,840.7643605402,,420.7851060002,463.6561121279,116.8566473913,,357.1555760023,143.7297248096,53.5328950861,153.9472171109,122.4867381194,71.0793874027,72.4887850784,54.5500800168,43.912162251,37.6315250404,0.0,38.5253395946,31.6964052328,38.858639412,38.5078125,24.552,8.5150009622,15.0740018039,17.26,0.0219724999,9.5654665917,12.7934256396,8.002592797,,5.642114328,3.3628107937,1.7392122004,1.0182e-06,1.7761921465,1.63287636,1.2200905636,,1.9351679189,0.67633745,0.284115,,,,0.40641,0.04728492,,0.1674,,0.14050905,,0.003906,,0.0062496,,,9.524e-07,,0.0,0.0,,,0.0,,,3214.9896523126
271,2023-12-27,886.0878913443,,420.8892612134,480.3624317236,152.0432173077,,538.8972124243,149.3559932268,53.4597561599,175.7806193277,122.6005420929,73.2489941773,72.4887110892,61.5018302983,43.9754169829,37.631525069,0.0,38.3198620165,31.7579834964,37.649639412,33.81015,24.552,8.5539345004,15.0740018039,17.0,0.0261158332,13.4012441889,12.8168402766,8.0183646666,,5.641087236,3.6552864127,1.7371037567,7.085e-07,1.7762780123,1.7213361,1.2283564096,,1.5480114687,0.6801923,0.2046465,,,,0.346518,0.05379678,,0.1395,,0.1486977,,0.003906,,0.00522846,,,7.298e-07,,0.0,0.0,,,,,,3528.1934852061
272,2023-12-28,871.6948174043,,421.3082440174,425.2762196953,126.8046950465,,94.2299895135,150.6092270437,53.7370443205,179.2495283225,121.1048090681,68.889345736,72.4886912442,47.2960822876,44.3739860377,37.6315248616,0.0,41.8537039136,31.9210773485,37.091639412,32.78715,24.552,16.2829513318,15.0740018043,16.8,7.026207682,11.8772023262,12.5923981331,8.0318095414,,5.641215204,3.0527321363,3.1115486478,7.122e-07,1.7763974785,1.63063041,1.2272621628,,1.6349087522,0.69573885,0.16388925,,,,0.329406,0.04725702,,0.1488,,0.15949965,,0.003906,,0.00333684,,,7.174e-07,,0.0,0.0,,,,,,2990.210875923
273,2023-12-29,895.256919072,,422.2498768535,448.0121863913,138.7064947846,,95.722831197,170.8072716723,53.1534951148,190.9216035005,121.290039131,70.4328023625,72.4886688383,47.2960822872,46.032783687,37.6315259627,0.0,60.4942499449,31.6523597047,35.696639412,41.726775,24.552,24.9808124397,15.0740018039,16.78,0.0,13.1134150841,12.109886669,8.0391527722,,5.641297788,3.0378268183,4.5389126471,9.404e-07,1.7766966384,1.6880514,1.2048064701,,1.6200281833,0.6948135,0.171585,,,,0.393576,0.05339874,,0.1581,,0.12754485,,0.003906,,0.00653418,,,9.462e-07,,0.0,0.0,,,,,,3115.338953787
274,2023-12-30,866.3064512821,,421.9965224591,445.0296044774,153.2200770654,,61.1769783254,151.6238198943,52.8078966291,198.4821803677,116.8355957514,62.7989852151,72.4886806283,47.2960822868,45.4351114614,37.6315249432,0.0,67.5284497668,31.6871102312,35.417639412,37.1616375,24.552,58.4772675472,15.0740018039,16.8,,11.5742318319,0.0102947555,8.0457879595,,5.641738608,3.1541568854,5.9175870053,7.085e-07,1.7768143584,1.65009624,1.1863372471,,1.7313424773,0.69541335,0.2719506,,,,0.303738,0.04737234,,0.1767,,0.1015002,,0.003906,,0.003627,,,7.267e-07,,0.0,0.0,,,0.0,,,3062.1202133414
275,2023-12-31,812.4760544013,,423.0439448129,425.2953182701,158.1095518983,,61.5103909877,174.5664032836,52.8740935354,197.0941789282,118.1097888052,60.2776729966,72.4886703424,47.2960822824,44.2209993885,37.6315248673,0.0,48.5253397275,31.637552245,35.417639412,25.5226875,24.552,17.399983544,15.0740018039,16.8,0.0,11.6327138303,0.0184149471,8.0509380471,,5.641221528,3.1487044915,3.0623880131,9.427e-07,1.7768143584,1.60672011,1.0856114261,,1.3416630084,0.6903123,0.1457031,,,,0.2139,0.04758903,,0.1674,,0.07158675,,0.003906,,0.00159588,,,9.493e-07,,0.0,0.0,,,0.0,,,2938.6310637443
276,2024-01-01,901.5796859896,24689.26,423.9335066474,430.7072906491,188.3763888881,8832.1711627303,91.9929259353,187.5064227282,7233.215407064,197.4172398952,122.8506494987,69.5696060755,72.4886797845,47.2960822804,45.8160589522,38.4181264753,0.0,49.1403486953,32.0397374855,44.344244412,30.41565,24.552,10.6317369843,15.0740018035,16.08,0.0,1.3062618365,6.6552778359,8.1265797116,,5.641173168,3.1041224307,1.4614334498,7.12e-07,1.7768143584,1.61091069,1.1828085996,,2.086911642,0.6816447,0.46453035,,,,0.34782,0.04946949,,0.1581,,0.0,,0.0,,0.00275652,,,7.205e-07,,0.0,0.0,,,,,-618.25,43211.2835691894
277,2024-01-02,943.4306561317,,424.6939242076,462.7591884765,201.079902623,,168.1214926803,199.0415842539,53.4160064184,208.8479136124,127.8173824713,78.7955897456,72.4886775365,50.0163318071,48.0442940065,38.4181264898,0.0,50.8423598679,32.2966491183,50.111639412,42.982275,24.552,52.6048187712,15.0740018039,15.84,,9.7480649376,11.6003351338,8.1963522008,,5.641238268,2.9321784724,7.3087593259,5.746e-07,1.7770556193,1.65750648,1.2725951741,,2.2842883631,0.69904035,0.1531245,,,,0.47058,0.05045808,,0.1395,,0.0,,0.0,,0.00369954,,,7.081e-07,,0.0,0.0,,0.0,,,,3415.2095921616
278,2024-01-03,982.4176323122,,425.4907663764,444.8913638129,235.2860653472,,101.7164866314,187.0932266856,51.8956966651,246.5540608393,128.6471344742,77.1368795369,72.4886730527,47.5983321927,50.5085498519,38.4181264532,0.0,44.9367273082,32.3876840864,45.740639412,42.6300375,24.552,42.4625455713,15.0740018039,15.84,,15.5242830001,10.7907705663,8.2032504117,,5.641324944,3.7570922762,5.9151680323,7.086e-07,1.7780351767,1.71917664,1.272865702,,1.748142935,0.6743333,0.1962951,,,,0.367908,0.05161407,,0.1302,,0.0,,0.0,,0.00420732,,,9.524e-07,,0.0,0.0,,,,,,3411.5412990488
279,2024-01-04,983.8776584766,,425.4932053625,450.5826668299,242.8997548757,,91.8056253538,205.7136295743,52.8296194596,252.3219503498,121.2595321572,78.9658121665,72.4886800429,47.2960822918,51.8687812078,38.4181264818,0.0,51.4990409872,32.9365701272,45.739244412,41.564025,24.552,19.9846541158,15.0740018039,15.84,0.0020625002,14.8576637704,11.1285141183,8.2127083355,,5.641608408,3.4275633496,3.1438384501,1.0489e-06,1.7803458572,1.69673388,1.2339061048,,1.8966275999,0.71151165,0.1780671,,,,0.36363,0.04968246,,0.3255,,0.0,,0.0,,0.00624402,,,7.732e-07,1.7834e-06,0.0,0.0,,,0.0,,,3417.6668722858
280,2024-01-05,1010.7898386053,,425.0627131638,450.2129703759,284.6896540632,,96.6998349884,178.819244238,52.3119783135,288.4655351086,124.1891470983,75.9855013526,72.4886922078,47.2960822916,52.5480178507,38.4181264888,0.0,51.9785277309,32.7866441306,41.369639412,42.0580875,24.552,10.1221387687,15.0740018039,15.84,15.8553392221,17.6117256609,11.4091435051,8.2226866526,,5.643575916,3.5890313655,1.8815280346,9.779e-07,1.7830291715,1.78165869,1.2685384801,,1.4192318012,0.72750765,0.2030097,,,,0.325128,0.05049714,,0.372,,0.0166191,,0.0,,0.00660672,,,1.0113e-06,,0.0,0.0,,,0.0,,,3503.9252342914
281,2024-01-06,1051.4478373973,,424.7697397212,446.400833507,301.2409345565,,68.0235601545,170.9900633994,51.9074715975,302.0600802364,126.422807525,67.8442089667,72.4886813604,47.2960822918,53.1081782711,38.4181264816,0.0,51.2328245588,32.1290824538,37.649639412,37.79055,24.552,30.7664633517,15.0740018039,15.84,,17.7959650935,0.02080134,8.3295787411,,5.64543108,4.8810380337,4.5396339578,9.798e-07,1.787846199,1.85366301,1.223507934,,1.2806500858,0.70960515,0.19464435,,,,0.38502,0.04924908,,0.2046,,0.0988218,,0.0,,0.00210366,,,1.0144e-06,,0.0,0.0,,,,,,3516.4553285557
282,2024-01-07,1047.6891962947,,423.9584090915,439.5463702978,328.5695172899,,75.2292534549,171.7001792586,51.8076068706,344.0118216131,120.2184335236,65.1124887987,72.4886843806,47.2960822896,53.7368511562,38.4181264824,0.0,48.9726439302,32.2111007416,39.044639412,32.178,24.552,10.4050774013,15.0740018039,15.84,,20.8980326109,0.0149526198,8.3363199997,,5.645415084,4.5692442279,1.8622348533,9.798e-07,1.7889910536,1.93275951,1.1164480036,,0.8320266463,0.7094703,0.1525107,,,,0.367908,0.04834512,,0.3813,,0.0811704,,0.0,,0.00246636,,,1.0144e-06,,0.0,0.0,,,,,,3546.8000815745
283,2024-01-08,1130.5946312299,,423.3781287011,441.473736596,397.0754487221,,115.0749503639,189.3979991949,49.4755041419,373.3616805902,123.9761624104,86.3075929078,72.4886782824,47.2960822912,59.0730859002,38.4181250339,0.0,43.7823912629,32.0696343403,40.904639412,34.151925,24.552,16.1525101233,15.0740018039,15.84,,21.150499113,12.1235155846,8.3451716947,,5.645825028,3.870596279,3.1637258216,7.529e-07,1.7903074021,2.28879699,1.3137620123,,1.0325731981,0.73272495,0.2421999,,,,0.47058,0.04761321,,0.3627,,0.1189098,,0.0,,0.00667926,,,7.732e-07,,0.0,0.0,,,,,,3832.6250900778
284,2024-01-09,1224.7894433994,,422.5286892719,459.077460615,414.783864507,,128.0686727044,177.7459278156,50.2928528583,334.046945572,127.2981649581,83.4941474744,72.4887009429,47.2960822872,67.7800225953,38.4181250347,0.0,51.1966894924,32.0749461799,43.508639412,40.922325,24.552,40.2244354931,15.0740018039,15.82,0.0009682292,21.9933502391,12.6558797182,8.3506883375,,5.645979408,3.7323624274,7.1111439873,9.762e-07,1.7937683683,4.0364223,1.2259544547,,1.3065536294,0.74557485,0.15423585,,,,0.346518,0.05379957,,0.2046,,0.09854745,,0.0,,0.0029016,,,7.391e-07,,0.0,0.0,,,0.0,,,3980.9413875519
285,2024-01-10,1335.5464804953,,421.9316555114,455.4286077057,1022.1090812909,,131.2069051807,162.627511788,52.7743766587,325.4392212315,131.3999278403,99.6121400074,72.4887079494,47.2960822892,80.4587946917,38.4181250289,0.0,46.5643411027,32.6293069931,39.602639412,42.1255125,24.552,24.3618333133,15.0740018039,15.84,0.0,22.489669794,13.4195562475,8.4515290637,,5.6401663326,3.8904247081,5.3140198618,1.1683e-06,1.7950469998,5.41882266,1.2920544786,,1.2648329475,0.7317438,0.1901664,,,,0.350796,0.05240736,,0.372,,0.11433885,,0.0,,0.00174096,,,7.856e-07,8.6e-07,0.0,0.0,,,0.0,,,4688.2765720716
286,2024-01-11,1325.0714588002,,423.2270668008,461.4016137799,1149.0845316429,,126.4018409508,158.0050193001,49.4211440539,349.3334216212,127.0612582652,95.5642418625,72.4886949299,47.2960822872,66.9712545944,38.4181260848,0.0,56.09207841,32.7227706331,40.625639412,40.7142375,24.552,16.3985230807,15.0740018452,15.84,0.0007661021,22.6301939137,12.448776281,8.4572224129,,5.6394720794,3.8478436422,3.8535723073,9.796e-07,1.8000279511,5.81549928,1.2817272311,,1.0539216597,0.7362264,0.17999685,,,,0.367908,0.04935696,,0.1674,,0.10054695,,0.0,,0.00188604,,,1.0082e-06,,0.0,0.0,,,,,,4800.1973519031
287,2024-01-12,1298.5674614167,,424.3375668925,448.1877354112,750.0117480185,,124.1479572365,155.075006619,52.3192055668,364.295649517,125.9719867246,90.2423010379,72.4886994536,47.2960822864,56.9465864916,38.4181250458,0.0,44.5192475102,33.24681187,40.439639412,39.829575,24.552,24.5549612269,15.0740018039,15.84,0.0,22.7563965751,12.710387209,8.4631729331,,5.643218424,3.8411691516,5.1246080332,1.8435e-06,1.8050158319,4.69964715,1.2250603865,,1.2208695592,0.72500595,0.1909476,,,,0.248124,0.04729701,,0.3441,,0.09698505,,0.001302,,0.00305226,,,1.002e-06,,0.0,0.0,,,,,,4355.5087105102
288,2024-01-13,1281.5877559751,,423.9777727124,444.0402009999,718.5439915008,,84.0718194984,135.4824972456,53.047579212,380.568704606,126.2289926617,75.1231713145,72.4887003967,47.2960822892,54.1441360213,38.4181250332,0.0,43.8761318166,35.1627461971,37.835639412,38.2729875,24.552,33.639812717,15.0740018039,15.84,,22.8840859745,5.6988536683,8.9131718186,,5.655249276,4.6416852449,6.3710679289,7.512e-07,1.8051430223,4.45714593,1.1270303577,,1.2183110411,0.7209558,0.13304115,,,,0.27807,0.04750719,,0.3627,,0.0817098,,0.001302,,0.00029016,,,1.0082e-06,,0.0,0.0,,,,,,4243.6701710351
289,2024-01-14,1255.6215269063,,423.3990705858,432.5753605724,738.3675566014,,83.5001272776,152.1461599626,50.938261698,383.0182596565,123.5034338265,74.793600043,72.4887030982,47.2960822898,53.8738743876,38.4181250337,0.0,43.8002675611,35.0918946482,36.533639412,31.7874,24.552,8.4018678923,15.0740018043,15.84,0.0009022001,23.0113206739,0.2261287244,8.9146888515,,5.665840488,3.8130637593,2.0259191462,9.764e-07,1.8053767008,4.47026172,1.0608144578,,1.0193208648,0.722667,0.13346895,,,,0.290904,0.04760577,,0.3441,,0.0741117,,0.001302,,0.00101556,,,1.002e-06,,0.0,0.0,,,0.0,,,4194.6500278025
290,2024-01-15,1316.3863957836,,422.2327043686,439.7897595754,1031.7242133225,,127.0805266858,177.6924501801,51.3759616275,365.3835230342,144.4580728966,97.4139143174,72.488710171,47.296082292,72.0169715452,38.418125034,0.0,43.7252216839,35.0623326559,40.439639412,36.15375,24.552,42.8572292908,15.0740018039,15.84,0.00107775,23.140343463,13.3980391818,8.9204385476,,5.665637376,3.6634867116,7.9287682038,9.815e-07,1.8054116062,5.32737204,1.1789311659,,1.1496637402,0.73008375,0.1558122,,,,0.36363,0.0504618,,0.372,,0.0905541,,0.002604,,0.00377766,,,7.856e-07,8.613e-07,0.0,0.0,,,0.0,,,4731.4096816049
291,2024-01-16,1293.797537237,,421.3149518314,439.4600400822,1147.9173331415,,125.1928179477,152.3552296017,54.2312741025,371.4741550823,141.8461909197,97.3358686411,72.4887083251,47.2960822922,72.7321842565,38.4181250289,0.0,43.826837121,35.4977812131,37.928639412,36.3153375,24.552,33.6923776312,15.0740018029,15.84,0.0013388826,22.8678383508,13.4765247204,8.9985586972,,5.665346844,3.4768918764,6.3611698157,9.745e-07,1.8057127882,5.62916076,1.2139121088,,1.0018851913,0.73126,0.18297285,,,,0.350796,0.04944531,,0.3534,,0.09904965,,0.002604,,0.00174096,,,7.267e-07,,0.0,0.0,,,,,,4790.8570836766
292,2024-01-17,1400.4374621677,,420.8253083265,445.1895551461,1675.273981505,,125.2251210098,150.0107334221,53.4469268234,401.6444987203,143.1499779002,116.9966722353,72.4887041904,47.2960822944,64.5655707867,38.4181250508,0.0,43.7189112288,35.8374338228,38.672639412,39.5994,24.552,30.5831983097,15.0740018031,15.82,0.0014047917,23.3827815512,13.4442219506,9.0090383885,,5.665994496,3.0064649794,6.0095941921,7.159e-07,1.8062467232,5.58176424,1.2488003392,,1.2291640483,0.71282595,0.15529605,,,,0.40641,0.04902402,,0.186,,0.09835215,,0.002604,,0.00174096,,,7.329e-07,1.753e-06,0.0,0.0,,,0.0,,,5470.8240361871
